MUNICIPIO,CODIGO DANE INSTITUCIÓN,ESTABLECIMIENTO EDUCATIVO,CODIGO DANE SEDE,SEDE,VEREDA
CHINAVITA,215172000050,INSTITUCIÓN EDUCATIVA JUAN DE JESUS ACEVEDO,215172000131,NUESTRA SEÑORA DEL CARMEN,QUINCHOS
CHINAVITA,315172000020,INSTITUCIÓN EDUCATIVA TECNICA  NUESTRA SEÑORA DE NAZARETH,215172000084,ZANJA ARRIBA,ZANJA ARRIBA
CHINAVITA,315172000020,INSTITUCIÓN EDUCATIVA TECNICA  NUESTRA SEÑORA DE NAZARETH,215172000068,FUSA,FUSA
CHINAVITA,315172000020,INSTITUCIÓN EDUCATIVA TECNICA  NUESTRA SEÑORA DE NAZARETH,215172000173,CUPAVITA,CUPAVITA
CHIQUINQUIRÁ,215176000101,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,215176000224,COLEGIO DE EDUCACION BASICA VARELA DE CHIQUINQUIRA,VARELA
CHIQUINQUIRÁ,215176000101,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,215176000275,COLEGIO DE EDUCACIÓN BASICA SAN FRANCISCO DE ASIS,RESGUARDO
CHIQUINQUIRÁ,315176000016,INSTITUCION EDUCATIVA TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000283,MOLINO ALTO,MOLINO ALTO
CHIQUINQUIRÁ,315176000016,INSTITUCION EDUCATIVA TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000241,MOLINO BAJO,MOLINO
CHIQUINQUIRÁ,315176000016,INSTITUCION EDUCATIVA TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000674,BALSA ABAJO,BALSA ABAJO
CHIQUINQUIRÁ,315176000016,INSTITUCION EDUCATIVA TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000372,LA MESA,LA MESA
CHIQUINQUIRÁ,315176000016,INSTITUCION EDUCATIVA TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,215176000356,TENERIA,TENERIA
CHIQUINQUIRÁ,115176000084,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JULIO FLOREZ,215176000291,HATO DE SUSA ALTO,HATO DE SUSA
CHIQUINQUIRÁ,115176000084,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JULIO FLOREZ,215176000313,CORDOBA ALTO,CORDOBA
CHIQUINQUIRÁ,115176000084,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JULIO FLOREZ,215176000330,CORDOBA BAJO,CORDOBA
CHIQUINQUIRÁ,115176000084,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JULIO FLOREZ,215176000658,SAN PEDRO,HATO DE SUSA ALTO
CHIQUINQUIRÁ,215176001131,INSTITUCION EDUCATIVA TECNICA LOS COMUNEROS,215176000941,SASA ALTO,SASA
CHIQUINQUIRÁ,215176001131,INSTITUCION EDUCATIVA TECNICA LOS COMUNEROS,215176000305,SANTA TERESA,MOYAVITA
CHIQUINQUIRÁ,215176001131,INSTITUCION EDUCATIVA TECNICA LOS COMUNEROS,215176000437,CARRAPACHO ALTO,CARRAPACHO
CHIQUINQUIRÁ,215176001131,INSTITUCION EDUCATIVA TECNICA LOS COMUNEROS,215176000348,ARBOLEDAS BAJO,ARBOLEDAS
CHIQUINQUIRÁ,215176001131,INSTITUCION EDUCATIVA TECNICA LOS COMUNEROS,215176000402,BALSA ARRIBA,BALSA
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO SEDE PRINCIPAL,EL CERRO
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000101,VERGARA,VERGARA
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000097,TURMAL,EL TURMAL
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000071,CARRIZAL,CARRIZAL
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000062,LLANO GRANDE,LLANO GRANDE
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000160,PUENTE PIEDRA,PUENTE PIEDRA
CHÍQUIZA,215232000020,INSTITUCIÓN EDUCATIVA TECNICA EL CERRO,215232000054,RILKA,CORREGIDOR
CHÍQUIZA,215232000135,INSTITUCIÓN EDUCATIVA TECNICA SAN PEDRO DE IGUAQUE,215232000089,RIO ABAJO,RIO ABAJO
CHÍQUIZA,215232000135,INSTITUCIÓN EDUCATIVA TECNICA SAN PEDRO DE IGUAQUE,115232000033,COLEGIO DE EDUCACIÓN BASICA  VALDEMAR FRANKLIN QUINTERO,CENTRO
CHÍQUIZA,215232000135,INSTITUCIÓN EDUCATIVA TECNICA SAN PEDRO DE IGUAQUE,215232000143,VILLA ROSITA,JUAN DIAZ
CHÍQUIZA,215232000135,INSTITUCIÓN EDUCATIVA TECNICA SAN PEDRO DE IGUAQUE,215232000186,RONDON,RONDON
CHÍQUIZA,215232000135,INSTITUCIÓN EDUCATIVA TECNICA SAN PEDRO DE IGUAQUE,215232000119,EL MONTE,MONTE
CHISCAS,115180000013,INSTITUCIÓN EDUCATIVA TECNICO AGROPECUARIO,215180000123,DUARTES ABAJO,LOS DUARTES
CHISCAS,115180000013,INSTITUCIÓN EDUCATIVA TECNICO AGROPECUARIO,215180000352,LA UPA,LA UPA
CHISCAS,115180000013,INSTITUCIÓN EDUCATIVA TECNICO AGROPECUARIO,215180000140,PEÑA BLANCA,CENTRO SECTOR PEÑA BLANCA
CHISCAS,115180000013,INSTITUCIÓN EDUCATIVA TECNICO AGROPECUARIO,215180000115,SOYAGRA,CENTRO SECTOR SOYAGRA
CHISCAS,115180000013,INSTITUCIÓN EDUCATIVA TECNICO AGROPECUARIO,215180000328,LAS HIGUERAS,CENTRO SECTOR LAS HIGUERAS
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000042,GOLONDRINAS,SALADO DEL PUEBLO
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000077,LA MESETA,TAUCASI SECTOR LA MESETA
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000158,LAS TAPIAS,TAPIAS
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000387,RECHINIGA,SALADO DEL PUEBLO
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES SEDE PRINCIPAL,LAS MERCEDES
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000107,TAUCASI,TAUCASI
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000484,TARAZONA,SALADO DEL PUEBLO
CHISCAS,215180000034,INSTITUCIÓN EDUCATIVA LAS MERCEDES,215180000166,LA RAMADA,TAUCASI SECTOR LA RAMADA
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000051,INSTITUCIÓN EDUCATIVA  LAS CAÑAS SEDE PRINCIPAL,TAPIAS SECTOR LAS CAÑAS
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000417,BETAVEBA,TAPIAS SECTOR BETAVEBA
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000433,CARDONAL,CARDONAL
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000255,EL RODEO,EL RODEO
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000361,LA PERLA,TAPIAS SECTOR LA PERLA
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000221,MANUA GRANDE,TAPIAS SECTOR MANUA
CHISCAS,215180000051,INSTITUCIÓN EDUCATIVA LAS CAÑAS,215180000085,RINCONCITOS,TAPIAS SECTOR  RINCONCITOS
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000174,INSTITUCIÓN EDUCATIVA  JAIME RUIZ CARRILLO SEDE PRINCIPAL,APOSENTOS
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000093,DUARTES ARRIBA,LOS DUARTES
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000212,EL LIMON,LLANO DE TABACO SECTOR EL LIMON
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000204,LA FRAGUA,APOSENTOS SECTOR LA FRAGUA
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000182,LLANO DE TABACO,LLANO DE TABACO
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000310,PORQUERAS,LLANO DE TABACO SECTOR PORQUERAS
CHISCAS,215180000174,INSTITUCIÓN EDUCATIVA JAIME RUIZ CARRILLO,215180000191,PUENTE CHIQUITO,LA UPA SECTOR PUENTE CHIQUITO
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000388,CANOAS,CANOAS
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000175,LA CALDERA,DE CANOAS
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000078,SAN VICENTE,CORREGIMIENTO DE MONSERRATE
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000612,PALONEGRO,CORREGIMIENTO DE MONSERRATE
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000531,LA VENTUROSA,CORREGIMIENTO DE MONSERRATE
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000477,LAURELAL,LAURELAL
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000493,BUENAVISTA,PARROQUITA
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000213,LA FERREIRA,QUINDEVA
CHITA,115183000022,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON,215183000329,LA PLAYA,LA PLAYA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000434,PARROQUITA,PARROQUITA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000281,DIMIZA,DIMIZA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000272,VICHACUCA,VICHACUCA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000566,LA FLORESTA UNO,VICHACUCA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000230,CHIPA BETEL,CHIPA BETEL
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000124,LA CHORRERA,LAURELAL
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000485,LA FLORESTA,CORREGIMIETNO DE MINAS
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000051,CHIPA VIEJO,CHIPA VIEJO
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000647,EL HELECHAL,CORREGIMIENTO DE MINAS
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000469,EL REFUGIO,CORREGIMIENTO DE MINAS
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000132,EL MORTIÑAL,EL MORTIÑAL
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000248,QUINDEVA,QUINDEVA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000183,TOBAL,TOBAL
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000507,LA CORTADERA,LA CORTADERA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000302,QUICHOVA,QUICHOVA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000299,DIAVENA,LA CORTADERA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000191,LA COLORADA,LA CORTADERA
CHITA,115183000391,INSTITUCIÓN EDUCATIVA JOSE MARIA POTIER,215183000221,RECHINIGA,RECHINIGA
CHITA,215183000060,INSTITUCIÓN EDUCATIVA EL MORAL,215183000060,INSTITUCIÓN EDUCATIVA  EL MORAL SEDE PRINCIPAL,MORAL CENTRO
CHITA,215183000060,INSTITUCIÓN EDUCATIVA EL MORAL,215183000582,LA CHORRERA,SECTOR LA CHORRERA
CHITA,215183000060,INSTITUCIÓN EDUCATIVA EL MORAL,215183000558,EL PUERTO,SECTOR EL PUERTO
CHITA,215183000060,INSTITUCIÓN EDUCATIVA EL MORAL,215183000311,LLANO GRANDE,CANOAS
CHITA,215183000337,INSTITUCIÓN EDUCATIVA   JESUS EMILIO JARAMILLO MONSALVE,215183000337,INSTITUCIÓN EDUCATIVA JESUS EMILIO JARAMILLO MONSALVE SEDE PRINCIPAL,CHIPA ALTO
CHITA,215183000337,INSTITUCIÓN EDUCATIVA   JESUS EMILIO JARAMILLO MONSALVE,215183000167,EL RESGUARDO,CHIPA CENTRO
CHITA,215183000337,INSTITUCIÓN EDUCATIVA   JESUS EMILIO JARAMILLO MONSALVE,215183000264,LA ESTANCIA,CUCO
CHITA,215183000337,INSTITUCIÓN EDUCATIVA   JESUS EMILIO JARAMILLO MONSALVE,215183000205,DE CUCO,CUCO
CHITA,215183000337,INSTITUCIÓN EDUCATIVA   JESUS EMILIO JARAMILLO MONSALVE,215183000655,RUBACHA,CUCO
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000105,POTRERO GRANDE,POTRERO GRANDE
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000121,TUME CHICO,TUME CHICO
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000130,TUME GRANDE,TUME GRANDE
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000172,SANTA BARBARA,SANTA BARBARA
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000083,PALMICHAL,PALMICHAL
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000211,CARLOS CASTELLANOS,PALMICHAL
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000091,PARAMO,PARAMO
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000067,GUAMOS Y LADERAS,GUAMOS Y LADERAS
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000199,SAN RAFAEL,CAPITA Y VILLABONA
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000041,CAPITA Y VILLABONA,CAPITA Y VILLABONA
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000032,BUENAVISTA Y ANACOS,BUENAVISTA Y ANACOS
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000075,MOTAVITA,MOTAVITA
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000113,SANTO DOMINGO,SANTO DOMINGO
CHITARAQUE,315185000169,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,215185000059,GUAYACAN Y PEÑA,GUAYACAN Y PEÑA
CHIVATÁ,315187000069,INSTITUCIÓN EDUCATIVA  AGROPECUARIO,215187000056,EL MORAL,EL MORAL
CHIVATÁ,315187000069,INSTITUCIÓN EDUCATIVA  AGROPECUARIO,215187000021,SIATOCA,SIATOCA
CHIVATÁ,315187000069,INSTITUCIÓN EDUCATIVA  AGROPECUARIO,215187000013,PONTEZUELAS,PONTEZUELAS
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000248,CAMOYO,CAMOYO
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000281,EL PINO,EL PINO
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000043,EL SINAI,EL SINAI
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000230,GUALI,GUALI
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000299,LA ESMERALDA,LA ESMERALDA
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000159,LA ESPERANZA,LA ESPERANZA
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000051,SAN CAYETANO,SAN CAYETANO
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000213,SAN FRANCISCO,SAN FRANCISCO
CHIVOR,115022000260,INSTITUCIÓN EDUCATIVA TECNICO  AGROPECUARIO LA ESMERALDA,215022000272,SAN MARTIN,SAN MARTIN
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000088,TAPIAS,TAPIAS
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000096,SAN VICENTE,SAN VICENTE
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000045,GUATARETA,GUATARETA
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000126,COLEGIO EDUCACIÓN BASICA  CEBADAL,CEBADAL
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000100,ESPINAL,ESPINAL
CIÉNEGA,115189000148,INSTITUCIÓN EDUCATIVA TECNICA JOSE CAYETANO VASQUEZ,215189000053,MANZANOS,MANZANOS
CIÉNEGA,215189000061,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,215189000061,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO SEDE PRINCIPAL,REAVITA
CIÉNEGA,215189000061,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,215189000142,PLAN,PLAN
CIÉNEGA,215189000061,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,215189000151,DE TAPIAS ALTO,TAPIAS
CIÉNEGA,215189000061,INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO,215189000070,ALBAÑIL,ALBAÑIL
CÓMBITA,115204000176,INSTITUCIÓN EDUCATIVA INTEGRADO,215204000146,EL ROBLE,SAN RAFAEL
CÓMBITA,115204000176,INSTITUCIÓN EDUCATIVA INTEGRADO,215204000049,SAN RAFAEL,SAN RAFAEL
CÓMBITA,215204000278,INSTITUCIÓN EDUCATIVA SANTA BARBARA,215204000260,LA PLAYA,SANTA BARBARA
CÓMBITA,215204000278,INSTITUCIÓN EDUCATIVA SANTA BARBARA,215204000090,EL ROSAL,SANTA BARBARA
CÓMBITA,215204000278,INSTITUCIÓN EDUCATIVA SANTA BARBARA,215204000111,PIEDRA BLANCA,SANTA BARBARA
CÓMBITA,215204000278,INSTITUCIÓN EDUCATIVA SANTA BARBARA,215204000278,INSTITUCIÓN EDUCATIVA  SANTA BARBARA SEDE PRINCIPAL,SANTA BARBARA
CÓMBITA,215204000278,INSTITUCIÓN EDUCATIVA SANTA BARBARA,215204000332,SANTA BARBARA,SANTA BARBARA
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000235,TRES ESQUINAS,LAS MERCEDES
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO  SEDE PRINCIPAL,SAN FRANCISCO
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000081,EL CARMEN,EL CARMEN
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000103,SAN FRANCISCO,SAN FRANCISCO
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000073,LAS MERCEDES,LAS MERCEDES
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000189,LA TOMA,SAN MARTIN
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000031,SAN ISIDRO,SAN ISIDRO
CÓMBITA,215204000294,INSTITUCIÓN EDUCATIVA  SAN FRANCISCO,215204000057,SAN MARTIN,SAN MARTIN
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000171,GUAYABAL,GUAYABAL
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000376,LIMONAL,RICAURTE
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000309,LOS RIOS,GUASIMAL
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000406,PATIO BONITO,RESGUARDO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000252,PEDRO GOMEZ,PEDRO GOMEZ
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000431,PINARES,GUAYABAL
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000139,SAN PABLO,CUCUNUBA
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000121,SANTA BARBARA,RICAURTE
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000066,SANTA ISABEL,GUASIMAL
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000155,SANTA ROSA,SANTA ROSA
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000392,SARVAPAJA,RESGUARDO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000422,CARBONERAS,CUCUNUBA
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000031,SAN ANTONIO,CANTINO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000317,BARAZETA,CANTINO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000023,CANTINO,CANTINO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000040,SAN ISIDRO,CANTIVO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000414,SAN RAFAEL,CANTINO
COPER,115212000266,INSTITUCIÓN EDUCATIVA JUANA CAPORAL,215212000058,SAN VICENTE,CANTINO
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL SEDE PRINCIPAL,TURTUR
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000295,SAN IGNACIO,TURTUR
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000368,CAFETAL,TURTUR
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000091,LA CASCADA,TURTUR
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000163,PALENQUE,TURTUR
COPER,215212000112,INSTITUCIÓN EDUCATIVA SAN MIGUEL,215212000198,SAMAL,TURTUR
CORRALES,315215000029,INSTITUCIÓN EDUCATIVA TECNICA JUAN JOSE SAMANIEGO,215215000075,ALFONSO ROSAS CARREÑO,MODECA
CORRALES,315215000029,INSTITUCIÓN EDUCATIVA TECNICA JUAN JOSE SAMANIEGO,215215000059,JUANA ESCOBAR,BUENAVISTA
CORRALES,315215000029,INSTITUCIÓN EDUCATIVA TECNICA JUAN JOSE SAMANIEGO,215215000067,REYES PATRIA,REYES PATRIA
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000025,LOS NARANJOS,TAPIAS
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000033,LAS TAPIAS,SECTOR POTRERITO
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000092,LIMON DULCE,LIMON DULCE
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000114,CHIVASCOQUE,POTRERITO
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000131,LOS SIOTES,LOS SIOTES
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000254,SAN IGNACIO,SECTOR GUAMO
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000084,SAN JOSE,LOS SIOTES
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000106,LA CAPILLA,NOGONTOVA
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000238,EL TOPON,SECTOR EL TOPON
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000122,LIMONCITO,SECTOR LIMONCITO
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000041,SAN LUIS,NOGONTOVA
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000157,ANTONIO NARIÑO,SATOVA
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000076,PEÑALISA,PEÑALISA
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000068,PUERTO RICO,SATOVA ABAJO
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000246,SIMON BOLIVAR,SECTOR SIMON BOLIVAR
COVARACHÍA,115218000209,INSTITUCIÓN EDUCATIVA SAN LUIS BELTRAN,215218000050,JAZMINES,NOGONTOVA
CUBARÁ,315223000119,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA PABLO VI,215223000050,INDIGENA FATIMA,FATIMA
CUBARÁ,315223000119,INSTITUCIÓN EDUCATIVA TECNICA NACIONALIZADA PABLO VI,215223000611,INDIGENA LA HONDA,COMUNIDAD AGUA BLANCA
